OC(=O)Cn1nnc(n1)c2cnc(OCCCOc3cc(OC(F)(F)F)ccc3Br)s2	CHEMBL1950551	pIC50=6.01
Clc1cccc2OC3(CCN(CC3)c4ccc(nn4)c5oc(Cc6cccnc6)nn5)CCc12	CHEMBL1276595	pIC50=9.0
Fc1ccc(F)c2OC3(CCN(CC3)c4ccc(nn4)c5oc(Cc6cccnc6)nn5)CCc12	CHEMBL1276623	pIC50=9.0
OCc1onc(n1)c2cnc(s2)N3CCC(CC3)Oc4ccccc4C(F)(F)F	CHEMBL1087015	pIC50=9.0
FC(F)(F)c1cccc2OC3(CCN(CC3)c4ccc(nn4)c5oc(Cc6cccnc6)nn5)CCc12	CHEMBL593108	pIC50=9.1
Cc1cccc2OC3(CCN(CC3)c4ccc(nn4)c5oc(Cc6cccnc6)nn5)CCc12	CHEMBL1276653	pIC50=9.16
Fc1cccc2OC3(CCN(CC3)c4ccc(nn4)c5oc(Cc6cccnc6)nn5)CCc12	CHEMBL1276654	pIC50=9.16
COCCOc1ccc(cc1OCCO)C(=O)Nc2ncc(Cc3cccc(c3)C(F)(F)F)s2	CHEMBL549625	pIC50=9.22
OCC(=O)NCCN1C(=O)COc2ccc(NCc3ccc(Cl)c(Cl)c3)cc12	CHEMBL572876	pIC50=9.3
OCc1ccc(cn1)c2ccc(nn2)N3CCC(CC3)N4CCc5ccc(F)cc45	CHEMBL3127535	pIC50=9.3
COc1ccc(cc1)C2=Nc3ccc(NCc4ccc(Cl)c(c4)C(F)(F)F)cc3N(CCNC(=O)C)C2=O	CHEMBL494748	pIC50=10.3
CCNc1ccc(cc1OCCO)C(=O)Nc2ncc(Cc3cccc(c3)C(F)(F)F)s2	CHEMBL564507	pIC50=10.4
