OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC3=C(S2)C=CC=C3)=C(F)C=C1	ipragliflozin	pIC50=8.1319437	pIC50=8.1319437	pIC50=8.1319437
CCOC1=CC=C(CC2=C(C)C=C(OC)C(=C2)[C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1	luseogliflozin	pIC50=8.64589119	pIC50=8.64589119	pIC50=8.64589119
CCC1=CC=C(CC2=CC3=C(CO[C@]33O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C2)C=C1	tofogliflozin	pIC50=8.53760242	pIC50=8.53760242	pIC50=8.53760242
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1	empagliflozin	pKd=7.24412537	pKd=7.24412537	pKd=7.24412537	pIC50=8.51
CC1=C(CC2=CC=C(S2)C2=CC=C(F)C=C2)C=C(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	canagliflozin	pIC50=8.6575775	pIC50=8.6575775	pIC50=8.6575775	pIC50=8.17	pIC50=8.66
[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC(CC2=CC=C(OCC)C=C2)=C(Cl)C=C1	dapagliflozin	pIC50=9.30000019	pIC50=9.30000019	pIC50=9.30000019	pIC50=7.66
CCOC(=O)NC(=O)NC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n2cc(Cc3ccc(cc3)C4CC4)c5c(Cl)cccc25	CHEMBL3786161	pEC50=6.0
CC1(C)C2=C3C=C4C(CC[N+]5=C4C(C)(C)c6cc(ccc56)S(=O)(=O)[O-])OC3CCN2c7ccc(CC(=O)NCCCCCCOc8ccc(Cc9cc(ccc9Cl)[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O)cc8)cc17	CHEMBL500268	pIC50=6.99
Cc1ccc(cc1)c2nnc(Cc3cc(ccc3Cl)C4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)s2	CHEMBL606689	pIC50=6.99
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(nn3)c4ccc5OCCOc5c4)c2	CHEMBL1084259	pIC50=6.99
CCOc1ccc(cc1)C(=O)c2cc(ccc2Cl)[C@@H]3O[C@@H](OC)[C@@H](O)[C@H](O)[C@H]3O	CHEMBL567572	pIC50=7.0
CCc1ccc(Cc2c(Cl)ccc3c2CO[C@]34O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4O)cc1	CHEMBL566413	pIC50=7.0
CCc1ccc(Cc2cc(ccc2OC)[C@]3(O)C[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL2048489	pIC50=7.0
COc1ccc(Cc2cc(cs2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL2017955	pIC50=7.0
Cc1cc(F)ccc1Cc2cc3c(CO[C@]34O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2Cl	CHEMBL565391	pIC50=7.0
Cc1ccc(Cc2c[nH]c3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c23)cc1F	CHEMBL205459	pIC50=7.0
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cccc(Cc3ccc4cccc4cc3)c2	CHEMBL2397441	pIC50=7.0
CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc3ccc(CCCC(=O)NC(C)(C)C(=O)N4CCOCC4)cc3	CHEMBL2323406	pIC50=7.01
CCOC(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(C3CC3)c(Cc4ccc5OCCOc5c4)c2	CHEMBL3648647	pIC50=7.01
Cc1ccc(cn1)c2nnc(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)s2	CHEMBL590514	pIC50=7.01
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(OCC4CN(C4)c5ccc(F)cc5)cc3)c2	CHEMBL3654343	pIC50=7.01
CN(Cc1ccc(COc2ccc(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2)cc1)C(=O)CCC5=[N+]6C(=Cc7c(C)cc(C)n7[B-]6(F)F)C=C5	CHEMBL449080	pIC50=7.02
CC#CCOc1ccc(Cc2cc(sc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830344	pIC50=7.03
CCOc1ccc(Cc2c[nH]c3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c23)cc1	CHEMBL426125	pIC50=7.03
CCOc1ccc(Cc2cc(cc(c2C)c3ccc(F)cc3)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc1	CHEMBL3703841	pIC50=7.03
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n2cc(Cc3ccc(cc3)C4CCCC4)c5ccccc25	CHEMBL3109013	pIC50=7.03
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3cc4ccccc4s3)ccc2Cl	CHEMBL2018093	pIC50=7.04
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ccc(s3)c4ccc(F)cc4)c(Cl)s2	CHEMBL1830355	pIC50=7.04
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(CN3N=C4C=C(Cl)C=CN4C3=O)c2	CHEMBL3288744	pIC50=7.04
CC(C)(O)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642523	pIC50=7.05
CC(Cc1nnc(CN2C(=O)COc3c(Cl)cc(Cl)cc23)n1CCC(F)(F)F)c4ccccc4	CHEMBL1779211	pIC50=7.05
CCN(CC)c1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL3654906	pIC50=7.05
CCc1ccc(cc1Cc2ccc3OCCOc3c2)[C@@H]4O[C@H](COC(=O)OC(C)(C)C)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL3648650	pIC50=7.05
CCn1c(CN2C(=O)COc3ccc(Br)cc23)nnc1SCc4ccc(Cl)cc4	CHEMBL1762490	pIC50=7.05
Cc1cc(sc1Cc2ccc(cc2)C(C)(C)C)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O	CHEMBL1829084	pIC50=7.05
OC[C@H]1O[C@@H](Oc2cccc3[nH]cc(Cc4ccc(cc4)c5ccccc5)c23)[C@H](O)[C@@H](O)[C@@H]1O	CHEMBL202836	pIC50=7.05
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3nnc(s3)c4occc4)cc5ccccc25	CHEMBL3679705	pIC50=7.05
COc1ccc(Cc2cc(sc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830869	pIC50=7.06
O[C@@H]1CO[C@H]([C@H](O)[C@H]1O)c2cn(Cc3ccc(cc3)C4CC4)c5ccccc25	CHEMBL2064099	pEC50=7.06
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(CN3N=C4C=CC=CN4C3=O)c2	CHEMBL3288737	pIC50=7.08
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(nn3)c4ccc5OCOc5c4)c2	CHEMBL1084258	pIC50=7.08
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(CN3N=C4C=CC(=CN4C3=O)Cl)c2	CHEMBL3288738	pIC50=7.09
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4cc5ccccc5cn4)c2	CHEMBL589300	pIC50=7.09
CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc3ccc(CCCC(=O)NC(C)(C)C(=O)N)cc3	CHEMBL2323693	pIC50=7.1
CCn1c(CN2C(=O)COc3ccc(C)cc23)nnc1SCc4ccc(Cl)cc4	CHEMBL1762492	pIC50=7.1
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(OC4CCOCC4)nn3)c2	CHEMBL1086192	pIC50=7.11
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc4OCCS(=O)(=O)c4c3)c2	CHEMBL3703838	pIC50=7.11
CC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3cnc(SC)nc3)c2	CHEMBL1289622	pIC50=7.12
CSc1ccc(cc1)C2OCc3ccc(cc23)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL3703857	pIC50=7.12
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(nn3)c4ccsc4)c2	CHEMBL1084440	pIC50=7.12
CCOc1ccc(Cc2cccc(c2)[C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1092273	pIC50=7.13
CC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(cn3)c4ccccc4)c2	CHEMBL1289724	pIC50=7.13
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(O)c(Cc3cc4ccccc4s3)c2	CHEMBL2018094	pIC50=7.13
COc1ccc(Cc2cccc(c2)[C@@H]3C[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL2048485	pIC50=7.14
FC(F)(F)CCn1c(COc2ccc(Cl)cc2)nnc1CN3C(=O)COc4c(Cl)cc(Cl)cc34	CHEMBL1779213	pIC50=7.14
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4cnc(s4)c5ccncc5)c2	CHEMBL3679691	pIC50=7.14
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4csc(n4)c5ccncc5)c2	CHEMBL590272	pIC50=7.14
CCCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn1	CHEMBL1085297	pIC50=7.15
CCOCCOc1ccc(Cc2cc(sc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830346	pIC50=7.15
CCOc1ccc(Cc2ccc3CO[C@]4(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c2)cc1	CHEMBL570868	pIC50=7.15
CCOc1ccc(Cc2ccc3O[C@@]4(Cc3c2)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc1	CHEMBL575747	pIC50=7.15
CCOc1ccc(Cc2sc(cc2C)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1829081	pIC50=7.15
CCSc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn1	CHEMBL1086441	pIC50=7.15
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(nn3)c4cccs4)c2	CHEMBL1084166	pIC50=7.15
CCOC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642518	pIC50=7.16
CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OCC4CNC4)cc2Cl)cc1	CHEMBL3654350	pIC50=7.16
CCc1ccc(Cc2c(Cl)ccc3c2CO[C@]34O[C@H](COCC(F)(F)F)[C@@H](O)[C@H](O)[C@H]4O)cc1	CHEMBL566018	pIC50=7.16
CCc1ccc(Cc2cc(c[nH]2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL2017956	pIC50=7.16
CCc1ccc(Cc2nn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4ccccc24)cc1	CHEMBL2430321	pIC50=7.16
COc1ccc(Cc2sc(cc2C)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1829082	pIC50=7.16
Cc1ccc(Cc2sc(cc2C)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1829085	pIC50=7.16
Cc1ccc(Sc2cccc(c2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL486461	pEC50=7.16
FC(F)(F)CCn1c(CCc2ccc(Cl)cc2)nnc1CN3C(=O)COc4ccc(Cl)cc34	CHEMBL1762502	pIC50=7.16
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3cc4cccccc4c3)ccc2Cl	CHEMBL2397448	pIC50=7.16
O[C@@H]1[C@@H](Cn2cnnn2)O[C@H]([C@H](O)[C@H]1O)c3ccc(Cl)c(Cc4ncc(s4)c5occc5)c3	CHEMBL1642729	pIC50=7.16
CCOc1ccc(Cc2cc3c(CO[C@]34O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc2Cl)cc1Cl	CHEMBL566017	pIC50=7.17
CCc1ccc(Cc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)n[nH]c2C(C)C)cc1	CHEMBL2159108	pIC50=7.17
Cn1cc(CCc2ccc3OCCc3c2)c4c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cccc14	CHEMBL434175	pIC50=7.17
Cc1ccc(Cc2c[nH]c3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c23)cc1	CHEMBL203953	pIC50=7.18
CCCOc1ccc(Cc2cc(sc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830872	pIC50=7.19
CC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(cn3)c4ccsc4)c2	CHEMBL1289948	pIC50=7.19
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(nn3)c4cccnc4)c2	CHEMBL1085272	pIC50=7.19
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(nn3)c4occc4)c2	CHEMBL1083674	pIC50=7.19
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(nn3)c4cocc4)c2	CHEMBL1083978	pIC50=7.21
CCCc1ccc(Cc2sc(cc2C)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1829087	pIC50=7.22
Cc1ccc(Cc2cc(sc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830352	pIC50=7.22
CCCCSc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672789	pIC50=7.23
COC(=O)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642525	pIC50=7.23
COc1ccc(Cc2cc(ccc2Cl)[C@@H]3OC(CO)(CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1094713	pIC50=7.23
Cc1oc(cc1)c2nnc(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)s2	CHEMBL590991	pIC50=7.23
FC(F)(F)CCn1c(CCc2ccc(Cl)cc2)nnc1CN3C(=O)COc4c(cc(Cl)cc34)C#N	CHEMBL1779209	pIC50=7.23
CCOC1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(OCC)cc3)c2	CHEMBL566471	pIC50=7.24
COC(=O)c1cc(Cl)cc2N(Cc3nnc(CCc4ccc(Cl)cc4)n3CCC(F)(F)F)C(=O)COc12	CHEMBL1779203	pIC50=7.24
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ccc(OC4CCCC4)cc3)c(Cl)s2	CHEMBL1830350	pIC50=7.24
CCCSc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672788	pIC50=7.25
CCc1ccc(cc1)C2OCc3ccc(cc23)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	CHEMBL3703856	pIC50=7.25
CCOc1ccc(Cc2cc(ccc2C)[C@@H]3OC(OC)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL585703	pIC50=7.26
CN(C)c1ccc2C(=C3C=CC(=[N+](C)C)C=C3Oc2c1)c4ccc(cc4C(=O)[O-])C(=O)NCc5ccc(COc6ccc(Cc7cc(ccc7Cl)[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)cc6)cc5	CHEMBL447975	pIC50=7.26
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ccc(OCC=C)cc3)c(Cl)s2	CHEMBL1830873	pIC50=7.26
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(C3CC3)c(Cc4ncc(s4)c5occc5)c2	CHEMBL1672813	pIC50=7.26
O[C@@H](C=C)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642512	pIC50=7.26
O[C@H](C=C)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1642513	pIC50=7.26
CO[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc4OCCOc4c3)c2	CHEMBL3703851	pIC50=7.27
CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(COCC=C)cc2Cl)cc1	CHEMBL1164445	pIC50=7.28
CCc1ccc(Cc2cc(ccc2C)[C@@H]3O[C@]4(CCCO4)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1094714	pIC50=7.28
CCc1ccc(Cc2ccc(C)c(c2)[C@@H]3C[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL2048494	pIC50=7.28
CSc1ccc(Cc2c[nH]c3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c23)cc1	CHEMBL540968	pIC50=7.28
OC[C@H]1OC([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4ccncc4)c2	CHEMBL601465	pIC50=7.28
CC(C)c1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672778	pIC50=7.29
CCCCCCCCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn1	CHEMBL3679698	pIC50=7.3
CCOC(=O)c1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)s1	CHEMBL1672800	pIC50=7.3
Cc1cc(O)c(C(=O)CCc2ccc3occc3c2)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c1	CHEMBL183937	pEC50=7.3
Cc1cccc2c(cn(Cc3ccc(cc3)C4CC4)c12)[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O	CHEMBL2064101	pEC50=7.3
Cc1sc(cc1Cc2ccc(O)cc2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O	CHEMBL1829078	pIC50=7.3
OC[C@H]1O[C@@H](Oc2cccc3[nH]cc(Cc4ccc(cc4)c5ccsc5)c23)[C@H](O)[C@@H](O)[C@@H]1O	CHEMBL383266	pIC50=7.3
CCc1ccc(Cc2cccc(c2)[C@@H]3C[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL2048486	pIC50=7.31
CCc1ccc(Cc2sc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2C)cc1	CHEMBL1829089	pIC50=7.31
COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4oc(C)c(OC)c4c2Cl)cc1	CHEMBL3654899	pIC50=7.31
O[C@@H]1[C@@H](O)[C@@H](O[C@@H]([C@H]1O)C2(O)CC2)c3ccc(Cl)c(Cc4ncc(s4)c5occc5)c3	CHEMBL1642524	pIC50=7.31
CCSc1ccc(Cc2cc(sc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830348	pIC50=7.32
CCOc1ncc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CC)[C@@H](O)[C@H](O)[C@H]3O)cn1	CHEMBL1289513	pIC50=7.33
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3cc4ccccc4s3)ccc2F	CHEMBL2018092	pIC50=7.33
O[C@@H]1CO[C@H]([C@H](O)[C@H]1O)c2cn(Cc3ccc(cc3)C4CC4)c5c(F)cccc25	CHEMBL2064100	pEC50=7.33
CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc3ccc(CCCC(=O)NC(C)(C)C(=O)NCCN(C)C)cc3	CHEMBL2323409	pIC50=7.34
CCOC(=O)OC[C@]12CO[C@@](O1)([C@H](O)[C@@H](O)[C@@H]2O)c3ccc(Cl)c(Cc4ccc(OCC)cc4)c3	CHEMBL3656342	pIC50=7.34
OC[C@H]1OC([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4cccnc4)c2	CHEMBL590042	pIC50=7.34
CN(Cc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1)C(=O)c4ccccc4	CHEMBL521565	pIC50=7.35
COCCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3OC(OC)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL567953	pIC50=7.35
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4cc5ccccc5s4)c2	CHEMBL590021	pIC50=7.35
CCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn1	CHEMBL1083690	pIC50=7.37
CCc1ccc(Cc2c(Cl)ccc3c2CO[C@]34O[C@H](COC(=O)C)[C@@H](O)[C@H](O)[C@H]4O)cc1	CHEMBL565786	pIC50=7.37
COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4occ(OC)c4c2Cl)cc1	CHEMBL3654900	pIC50=7.37
CC(=O)NC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n2cc(Cc3ccc(cc3)C4CC4)c5c(Cl)cccc25	CHEMBL3787515	pEC50=7.38
CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc3ccc(CCCC(=O)NC(C)(C)C(=O)N4CCCCC4)cc3	CHEMBL2323405	pIC50=7.38
[O-][N+](=O)c1cc(Cl)cc2N(Cc3nnc(c4ccccn4)n3CCC(F)(F)F)C(=O)COc12	CHEMBL1779222	pIC50=7.39
CCCn1c(CCc2ccc(Cl)cc2)nnc1CN3C(=O)COc4c(Cl)cc(Cl)cc34	CHEMBL1762504	pIC50=7.4
CCCn1c(CCc2ccc(Cl)cc2)nnc1CN3C(=O)COc4ccc(Cl)cc34	CHEMBL1762498	pIC50=7.4
CCOc1ccc(Cc2cc(cc(c2C)c3cccc(c3)C#N)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc1	CHEMBL3703845	pIC50=7.41
CCSc1cnc(Cc2cc(ccc2Cl)[C@@H]3O[C@H](CC)[C@@H](O)[C@H](O)[C@H]3O)nc1	CHEMBL1290048	pIC50=7.41
COC(=O)CC(=O)NC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n2cc(Cc3ccc(cc3)C4CC4)c5c(Cl)cccc25	CHEMBL3787068	pEC50=7.41
OC[C@H]1O[C@@H](Oc2cccc3ncn(CCc4ccc5OCCc5c4)c23)[C@H](O)[C@@H](O)[C@@H]1O	CHEMBL200250	pIC50=7.41
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3cc4cccccc4c3)ccc2F	CHEMBL2397447	pIC50=7.41
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2cc(Cc3ncc(s3)c4cocc4)c(Cl)cc2COCC=C	CHEMBL1784424	pIC50=7.41
CCOc1ccc(Cc2ccc(OC)c(c2)[C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1091948	pIC50=7.42
CC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ncc(cn3)c4occc4)c2	CHEMBL1289831	pIC50=7.43
CC1=CC2=NN(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(=O)N2C=C1Cl	CHEMBL3288752	pIC50=7.44
CCOc1ccc(Cc2cc(ccc2Cl)[C@@H]3OC(OCCO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL569903	pIC50=7.44
COC1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3ccc(OCCO)cc3)c2	CHEMBL567743	pIC50=7.44
Cc1cc(ccn1)c2nnc(Cc3cc(ccc3Cl)[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)s2	CHEMBL600982	pIC50=7.44
Nc1cc(Cl)cc2N(Cc3nnc(CCc4ccc(Cl)cc4)n3CCC(F)(F)F)C(=O)COc12	CHEMBL1779205	pIC50=7.44
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(C#N)c(Cc3ncc(s3)c4occc4)c2	CHEMBL1672811	pIC50=7.44
CCOc1ccc(Cc2cc(sc2Cl)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1	CHEMBL1830870	pIC50=7.46
