COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1	mycophenolate mofetil	pKi=8.1549015	pKi=8.1549015	pKi=8.1549015
NC1=NC2=C(NC=N2)C(=S)N1	thioguanine
COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C	mycophenolic acid	pIC50=4.7	pIC50=4.7	pIC50=4.7	pIC50=6.2
O[C@H]1[C@H](COP(=O)(O)O)OC([C@H]1O)n2cnc3c(O)nc(C=C)nc23	CHEMBL607644	pIC50=6.0
CN(C(=O)CN1CCOCC1)c2ccccc2c3oc(Nc4ccc(c(Br)c4)c5ocnc5)nc3	CHEMBL305374	pIC50=7.55
COc1cc(NC(=O)\C=C\c2occc2)ccc1c3ocnc3	CHEMBL64609	pIC50=7.55
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCC(O)c5c4	CHEMBL153247	pIC50=7.55
COc1cc(Nc2oc(c(C)n2)c3ccccc3)ccc1c4ocnc4	CHEMBL261978	pIC50=7.57
NC(=O)c1csc(n1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(N)nc45)[C@@H](O)[C@H]2O	CHEMBL409560	pKi=7.57
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc(C)c(c4)N5CCN(C)CC5	CHEMBL153429	pIC50=7.59
NC(=O)C1=C[Se]C(=N1)[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O	CHEMBL451855	pKi=7.59
COc1cc(Nc2oc(cn2)c3ccccc3C)ccc1c4ocnc4	CHEMBL67346	pIC50=7.6
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cccc(c4)N5CCCC5	CHEMBL153702	pIC50=7.6
CCc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CN(CCP(=O)(O)O)S(=O)(=O)N	CHEMBL380059	pIC50=7.62
CCc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCc4c(O)c5C(=O)OCc5c(C)c4OC)[C@@H](O)[C@H]3O)c2n1	CHEMBL3098187	pKi=7.62
CCc1nc(N)c2ncn([C@H]3O[C@@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCc4c(O)c5C(=O)OCc5c(C)c4OC)[C@H](O)[C@@H]3O)c2n1	CHEMBL1683640	pKi=7.62
CCc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\COCP(=O)(O)O	CHEMBL209069	pIC50=7.64
COc1ccccc1c2oc(Nc3ccc(c(OC)c3)c4ocnc4)nc2	CHEMBL302748	pIC50=7.64
Cc1ccc(cn1)C(C)(C)NC(=O)c2cc3Nc4ccccc4C(=O)c3cc2F	CHEMBL230579	pIC50=7.64
CN(C)c1ccc(cn1)C(C)(C)NC(=O)c2cc3Nc4ccccc4C(=O)c3cc2F	CHEMBL230581	pIC50=7.66
CNCC(=O)N(C)c1ccccc1c2oc(Nc3ccc(c(OC)c3)c4ocnc4)nc2	CHEMBL305977	pIC50=7.66
COc1cc2NC(=S)N(CCCn3ccnc3)C(=O)c2cc1c4ocnc4	CHEMBL182242	pIC50=7.66
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cccc(Br)c4	CHEMBL153241	pIC50=7.66
CN(C(=O)CO)c1ccccc1c2oc(Nc3ccc(c(Br)c3)c4ocnc4)nc2	CHEMBL62748	pIC50=7.68
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)CO)ccc1c4ocnc4	CHEMBL302827	pIC50=7.68
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc(cc4)N5CCOCC5	CHEMBL149755	pIC50=7.68
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5OCCC(N(C)C)c5c4	CHEMBL153773	pIC50=7.68
CC(C)(NC(=O)c1cc2Nc3ccccc3C(=O)c2cc1F)c4ccc(nc4)N5CCOCC5	CHEMBL387709	pIC50=7.7
CCc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CP(=O)(O)O	CHEMBL428633	pIC50=7.7
CN(C)CCOc1ccc(cc1)C(C)(C)NC(=O)c2cc3Nc4ccccc4C(=O)c3cc2F	CHEMBL230090	pIC50=7.7
COc1cc(Nc2oc(cn2)c3ccccc3)ccc1c4ocnc4	CHEMBL64639	pIC50=7.7
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)CNC(C)(C)C)ccc1c4ocnc4	CHEMBL417047	pIC50=7.7
COc1cc(cnc1N2CCOCC2)C(C)(C)NC(=O)c3cc4Nc5ccccc5C(=O)c4cc3F	CHEMBL228691	pIC50=7.7
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCC(N6CCOCC6)c5c4	CHEMBL153411	pIC50=7.7
CC(C)(NC(=O)c1ccc2C(=O)c3ccccc3Nc2c1)c4ccccc4	CHEMBL394618	pIC50=7.72
COc1cc(NC(=O)C(=O)NC(C)(C)CO)ccc1c2ocnc2	CHEMBL27777	pIC50=7.72
COc1cc(NC(=O)Nc2cccc(C)c2)ccc1c3ocnc3	CHEMBL65013	pIC50=7.72
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc(C)c(Br)c4	CHEMBL356371	pIC50=7.72
C\C(=C/Cc1c(C)c(C)c2COC(=O)c2c1O)\CCC(=O)O	CHEMBL443814	pIC50=7.73
COc1cc(NC(=O)C(=O)NC2(CO)CCCC2)ccc1c3ocnc3	CHEMBL416932	pIC50=7.75
COc1cc(Nc2nc(O)nc(n2)c3ccccc3)ccc1c4ocnc4	CHEMBL430998	pIC50=7.75
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)C)ccc1c4ocnc4	CHEMBL306453	pIC50=7.75
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCC(N(C)C(=O)C)c5c4	CHEMBL153516	pIC50=7.75
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCC(N(C)C(=O)CN6CCOCC6)c5c4	CHEMBL154867	pIC50=7.75
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cccc(O)c4	CHEMBL150728	pIC50=7.75
Cc1cccc(NC(=O)Nc2ccc3cnccc3c2)c1	CHEMBL27948	pIC50=7.75
CC(C)(NC(=O)c1cc2Nc3ccccc3C(=O)c2cc1F)c4cnc5NCCOc5c4	CHEMBL230578	pIC50=7.77
CCN1CCN(CC1)c2ccc(cn2)C(C)(C)NC(=O)c3cc4Nc5ccccc5C(=O)c4cc3F	CHEMBL229008	pIC50=7.77
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)CN4CCN(C)CC4)ccc1c5ocnc5	CHEMBL302967	pIC50=7.77
COc1cc2NC(=S)N(C)C(=O)c2cc1c3ocnc3	CHEMBL180007	pIC50=7.77
COc1cc(N\C(=N\c2cccc(C\N=C(/NC#N)\Oc3ccccc3)c2)\NC#N)ccc1c4ocnc4	CHEMBL101984	pIC50=7.8
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)CN4CCOCC4)ccc1c5ocnc5	CHEMBL64830	pIC50=7.8
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cccc(c4)N5CCN(C)CC5	CHEMBL149699	pIC50=7.8
CO[C@@H]1Cc2ccc(cc2[C@H]1N(C)C)c3cc(O)c4cc(c(OC)cc4n3)c5ocnc5	CHEMBL434894	pIC50=7.82
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)CP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(nc45)C(F)(F)F	CHEMBL3098188	pKi=7.82
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)CN(C)C)ccc1c4ocnc4	CHEMBL63158	pIC50=7.82
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc(C)c(c4)N5CCCC5	CHEMBL359344	pIC50=7.82
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCCC(N(C)C)c5c4	CHEMBL357291	pIC50=7.82
CCc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)c5nc(cs5)C(=O)N)[C@@H](O)[C@H]3O)c2n1	CHEMBL392203	pKi=7.85
CCc1nc(N)c2ncn([C@H]3O[C@@H](COP(=O)(O)OP(=O)(O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)c5nc(cs5)C(=O)N)[C@H](O)[C@@H]3O)c2n1	CHEMBL1683637	pKi=7.85
CN(C)c1cc(ccn1)C(C)(C)NC(=O)c2cc3Nc4ccccc4C(=O)c3cc2F	CHEMBL228957	pIC50=7.85
COc1c(C)c2COC(=O)c2c(O)c1CCOP(=O)(O)CP(=O)(O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)nc(nc45)c6ccncc6	CHEMBL3098189	pKi=7.85
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CN(C)Cc5c4	CHEMBL154752	pIC50=7.85
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5OCCN(C(=O)C)c5c4	CHEMBL357949	pIC50=7.85
CCc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CNCCP(=O)(O)O	CHEMBL208921	pIC50=7.89
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)CCN4CCOCC4)ccc1c5ocnc5	CHEMBL67036	pIC50=7.89
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)Cn4cncn4)ccc1c5ocnc5	CHEMBL66614	pIC50=7.89
COc1cc2NC(=S)N(CCc3ccncc3)C(=O)c2cc1c4ocnc4	CHEMBL182139	pIC50=7.89
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCC(N6CCCC6)c5c4	CHEMBL153389	pIC50=7.89
CCc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)O	CHEMBL132070	pIC50=7.9
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)N[C@H](Cc3ccccc3)C(=O)NC[C@H]4O[C@H]([C@H](O)[C@@H]4O)n5cnc6c(N)ncnc56	CHEMBL3098163	pKi=7.9
CC(C)(NC(=O)c1cc2Nc3ccccc3C(=O)c2cc1F)c4ccc(cc4)S(=O)(=O)C	CHEMBL230091	pIC50=7.92
CC(C)(NC(=O)c1cc2Nc3ccccc3C(=O)c2cc1F)c4cccc(c4)S(=O)(=O)C	CHEMBL230148	pIC50=7.92
CNC1CCc2ccc(cc12)c3cc(O)c4cc(c(OC)cc4n3)c5ocnc5	CHEMBL357309	pIC50=7.92
COCC(=O)N(C)C1CCc2ccc(cc12)c3cc(O)c4cc(c(OC)cc4n3)c5ocnc5	CHEMBL155617	pIC50=7.92
CC(C)(NC(=O)c1cc2Nc3ccccc3C(=O)c2cc1F)c4ccccc4	CHEMBL230734	pIC50=7.96
CC(C)(NC(=O)c1cc2Nc3ccccc3C(=O)c2cc1F)c4cccnc4	CHEMBL231660	pIC50=7.96
COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1c4ocnc4	CHEMBL304087	pIC50=7.96
COc1cc(Nc2oc(cn2)c3ccccc3N(C)C(=O)Cn4cccn4)ccc1c5ocnc5	CHEMBL68075	pIC50=7.96
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCC(OC(=O)N(C)C)c5c4	CHEMBL423952	pIC50=7.96
Cc1cc(cnc1N2CCOCC2)C(C)(C)NC(=O)c3cc4Nc5ccccc5C(=O)c4cc3F	CHEMBL228694	pIC50=7.96
Cc1ccc(NC(=O)Nc2ccc3c(c[nH]c3c2)c4ocnc4)cc1	CHEMBL112967	pIC50=7.96
CN(C)S(=O)(=O)c1ccc(cc1)C(C)(C)NC(=O)c2cc3Nc4ccccc4C(=O)c3cc2F	CHEMBL426531	pIC50=8.0
COc1cc(NC(=O)C(=O)NC(C)(C)C)ccc1c2ocnc2	CHEMBL25138	pIC50=8.0
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccsc4	CHEMBL347721	pIC50=8.05
C\C(=C/Cc1c(O)c2C(=O)OCc2c(C)c1C=C)\CCC(=O)O	CHEMBL131856	pIC50=8.07
CN(C)S(=O)(=O)c1cccc(c1)C(C)(C)NC(=O)c2cc3Nc4ccccc4C(=O)c3cc2F	CHEMBL230256	pIC50=8.1
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccccc4	CHEMBL23843	pIC50=8.1
CN(C(=O)COC(=O)C)c1ccccc1c2oc(Nc3ccc4c(c[nH]c4c3)c5ocnc5)nc2	CHEMBL109312	pIC50=8.16
CC[C@H](CC#N)OC(=O)NCc1cccc(NC(=O)Nc2ccc(C#N)c(OC)c2)c1	CHEMBL118988	pIC50=8.22
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCC(N(C)C)c5c4	CHEMBL422508	pIC50=8.22
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc5CCC(N6CCC6)c5c4	CHEMBL153118	pIC50=8.22
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc(Br)cc4	CHEMBL152910	pIC50=8.3
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4ccc(C)c(c4)N5CCOCC5	CHEMBL153794	pIC50=8.3
COc1cc2nc(cc(O)c2cc1c3ocnc3)c4cccc(C)c4	CHEMBL150777	pIC50=8.3
N(c1ccc2cnccc2c1)c3oc(cn3)c4ccccc4	CHEMBL280793	pIC50=8.3
