CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1	fingolimod	pEC50=9.52	pEC50=9.52	pEC50=9.52	pEC50=8.14
CC(C)(C)c1ccc(cc1)c2oc(nn2)c3ccc(CN4CC(C4)C(=O)O)cc3	CHEMBL196149	pIC50=7.0
CCCCc1ccc(s1)c2onc(n2)c3cc(C)c(OCC(O)CNC(=O)CO)c(C)c3	CHEMBL3121970	pEC50=8.33
CC[C@@H](Nc1cccc(c1)C(CC)N2CC(C2)C(=O)O)c3ccc(Cl)c(C)c3	CHEMBL3671026	pIC50=8.33
CCc1cc(cc(C)c1OCCC(=O)O)c2noc(n2)c3sc(CC)c4CC(C)(C)CCc34	CHEMBL3121960	pEC50=8.33
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3sc(CC)c4CC5(CCCC5)CCc34	CHEMBL3121988	pEC50=8.33
C(Cn1cncn1)c2ccc(cc2)c3noc(n3)c4cnn(C5CCCCC5)c4c6ccncc6	CHEMBL3701841	pKi=8.34
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3sc(CC)c4CC(C)(C)CCc34	CHEMBL3122001	pEC50=8.34
CC(C)Cc1ccc(cc1)c2onc(n2)c3ccc(cc3)[C@H]4CC[C@@H](CCC(=O)O)N4	CHEMBL377637	pIC50=8.35
CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(Oc5ccccc5)cc4	CHEMBL2022900	pEC50=8.35
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cc(cc(OC)n3)C4CCCC4	CHEMBL3799976	pEC50=8.35
OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)C5CC5)C1	CHEMBL371985	pIC50=8.35
OC(C(=O)NC1CCS(=O)(=O)C1)c2ccc(cc2)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F	CHEMBL3686132	pIC50=8.35
OC(C(=O)NC1CNC1)c2ccc(cc2)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F	CHEMBL3686131	pIC50=8.35
CCC1CCCCN1c2ccc(cc2COC)c3onc(n3)c4ccc5nc[nH]c5c4	CHEMBL3661076	pKi=8.37
CCCCN(C)Cc1cc(cc(C)n1)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3799148	pEC50=8.37
CCc1ccc(s1)c2onc(n2)c3cc(C)c(OCC(O)CNC(=O)CO)c(C)c3	CHEMBL3121972	pEC50=8.37
Cc1cc(CCC(=O)c2sc(C)c3CC(C)(C)CCc23)cc(C)c1OCC(O)CN4CC(C4)C(=O)O	CHEMBL3121991	pEC50=8.37
OC(=O)C1CCN(Cc2ccc(OCc3cc(c4ccccc4)c(s3)C(F)(F)F)cc2)C1	CHEMBL224799	pIC50=8.37
C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(cc1)C(=O)CCc2ccc(cc2)c3ccccc3	CHEMBL1090796	pIC50=8.38
CC(C)Nc1cc(cc(C)n1)c2onc(n2)c3cc(F)c(OC[C@H]4COCCN4C(=O)C)cc3Cl	CHEMBL3752984	pEC50=8.39
CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cc(F)c(OC[C@H](N)CO)cc3Cl	CHEMBL3754035	pEC50=8.39
CCCCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1OC	CHEMBL117723	pIC50=8.39
CCCN(C)Cc1cc(C)cc(c1)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3798240	pEC50=8.39
CCc1nc(CN2CC(C2)C(=O)O)ccc1c3cnc(s3)c4ccc(CC(C)C)c(C)c4	CHEMBL2022916	pEC50=8.39
N[C@@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)c4cccc(Cl)c4	CHEMBL3344415	pEC50=8.39
CC(C)Nc1cc(cc(C)n1)c2onc(n2)c3cc(F)c(OC[C@H](N)CO)cc3Cl	CHEMBL3753931	pEC50=8.4
CC1CCCCN1c2ccc(cc2NS(=O)(=O)C)c3onc(n3)c4ccc5CCNCc5c4	CHEMBL3661069	pKi=8.4
CCCCCCCCc1ccc(cc1)c2c[nH]c(n2)[C@@H](N)COP(=O)(O)O.OC(=O)C(F)(F)F	CHEMBL190865	pEC50=8.4
CC[C@@H](Nc1cccc(CN2CC[C@H](C2)C(=O)O)c1)c3ccc(Cl)c(C)c3	CHEMBL3671025	pIC50=8.4
CCc1cc(CN2CC(C2)C(=O)O)sc1c3noc(n3)c4ccc(Oc5ccccc5)cc4	CHEMBL1951304	pEC50=8.4
CCc1cc(ccc1OC(C)C)c2cnc(s2)c3ccc(CN4CC(C4)C(=O)O)nc3CC	CHEMBL2022914	pEC50=8.4
CCn1c(nc2cnc(cc12)C3CC3)[C@@H](C)NS(=O)(=O)c4ccc(nc4)C#N	CHEMBL3605558	pEC50=8.4
COc1ccc(F)cc1c2noc(n2)c3ccc(N4CCCCC4C)c(c3)C#N	CHEMBL3699132	pKi=8.4
COc1ccc(F)cc1c2noc(n2)c3ccc(c(CN(C)C)c3)c4ccccc4C	CHEMBL3699136	pKi=8.4
COc1ccccc1c2noc(n2)c3ccc(c(OC)c3)c4cscc4C	CHEMBL3699124	pKi=8.4
Cc1cc(CN2CC(C2)C(=O)O)cc(C)c1OCc3cc(c4ccccc4)c(s3)C(F)(F)F	CHEMBL224853	pIC50=8.4
Cc1cscc1c2ccc(cc2C(F)(F)F)c3onc(n3)c4ccccc4OC(F)(F)F	CHEMBL3699131	pKi=8.4
CC[C@@H](Nc1ccc(C)c(CNC[C@H](C)C(=O)O)c1)c2cc(C)c(Cl)c(C)c2	CHEMBL3671087	pIC50=8.41
CC(C)(C)Cc1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	CHEMBL366181	pIC50=8.42
CC(C)(C)c1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	CHEMBL195141	pIC50=8.42
O[C@@H]1[C@@H](COc2cc(ccc12)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F)NCC(=O)O	CHEMBL3640924	pIC50=8.42
CCCCCCCCCCCCCCNCCCP(=O)(O)O	CHEMBL334213	pIC50=8.43
CC[C@@H](Nc1ccc(CC)c(CN2CC[C@H](C2)C(=O)O)c1)c3ccc(Cl)c(C)c3	CHEMBL3671047	pIC50=8.43
CCN(C)Cc1cc(C)cc(c1)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3799748	pEC50=8.44
CC(C)Nc1cc(cc(C)n1)c2onc(n2)c3cc(F)c(O[C@@H]4CNC(=O)C4)cc3Cl	CHEMBL3752499	pEC50=8.46
CCC(Nc1cccc(CN2CC(C2)C(=O)O)c1)c3ccc(Cl)c(C)c3	CHEMBL3671017	pIC50=8.46
CCc1cc(CN2CC(C2)C(=O)O)ccc1OCc3cc(c4ccccc4)c(s3)C(F)(F)F	CHEMBL375488	pIC50=8.46
CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(C(C)C)c(C)c4	CHEMBL2022909	pEC50=8.46
CCc1cc(ccc1CN2CCCC2)c3onc(n3)c4cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c4	CHEMBL3797541	pEC50=8.46
C(c1ccc(cc1)c2noc(n2)c3cnn(C4CCCCC4)c3c5ccncc5)n6ncnn6	CHEMBL3701840	pKi=8.47
CCc1c(onc1c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3)c5ccccn5	CHEMBL3792704	pEC50=8.47
CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(OC(C)C)c(C)c4	CHEMBL2022903	pEC50=8.47
CCc1cc(ccc1OC(C)C)c2cnc(s2)c3sc(CN4CC(C4)C(=O)O)cc3CC	CHEMBL2022904	pEC50=8.47
C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCc2ccc(cc2)c3ccccc3)c(c1)C#N	CHEMBL1088819	pIC50=8.47
Cc1cc(CCC(=O)c2sc(C)c3CC(C)(C)CCc23)cc(C)c1OC[C@H](O)CO	CHEMBL3122006	pEC50=8.47
OC(=O)C1CN(Cc2ccc(cc2)c3noc(C\C=C\C4(CCCCC4)c5ccc(F)cc5)n3)C1	CHEMBL3676133	pIC50=8.47
CC(C)Cc1ccc(cc1)c2onc(n2)c3ccc(cc3)[C@H]4CC[C@@H](CC(=O)O)N4	CHEMBL210352	pIC50=8.48
CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)CCCn34)cc1C(F)(F)F	CHEMBL3403623	pEC50=8.48
CC[C@@H](Nc1cccc(CN2CC[C@H](C2)C(=O)O)c1F)c3ccc(Cl)c(C)c3	CHEMBL3671036	pIC50=8.48
N#CCc1ccc(cc1)c2noc(n2)c3cnn(C4CCCCC4)c3c5ccncc5	CHEMBL3701842	pKi=8.48
CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(OC(C)C)c(Cl)c4	CHEMBL2022908	pEC50=8.5
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cc(C)nc(CN(C)CC(C)C)c3	CHEMBL3799026	pEC50=8.5
OC(=O)C1CN(Cc2ccc(OCc3cc(c4ccccc4)c(s3)C(F)(F)F)c(Cl)c2)C1	CHEMBL224571	pIC50=8.5
OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4noc(c5ccccc5)c4C6CC6)C1	CHEMBL3798775	pEC50=8.5
OCCNC(=O)C(O)c1ccc(cc1)c2noc(n2)c3noc(c4ccccc4)c3C(F)(F)F	CHEMBL3686137	pIC50=8.5
CC1(C)CC(C1)C(=O)N2CCN(CC2)c3noc(n3)c4cc(F)c(OC[C@@H](N)CO)cc4Cl	CHEMBL3344405	pEC50=8.51
CCCCCCCCCc1ccc(CNCCCP(=O)(O)O)cc1	CHEMBL118860	pIC50=8.51
CC(C)Cn1cc(c2onc(n2)c3cc(F)ccc3F)c(n1)c4ccccc4	CHEMBL3698530	pKi=8.52
CC1CCCCN1c2ccc(cc2C(F)(F)F)c3onc(n3)c4ccc5CCNCc5c4	CHEMBL3661068	pKi=8.52
CC[C@@H](Nc1ccc(C)c(CN(C)CCC(=O)O)c1)c2cc(C)c(Cl)c(C)c2	CHEMBL3671088	pIC50=8.52
CCn1c(nc2cnc(cc12)C(F)(F)F)[C@@H](C)NS(=O)(=O)c3ccc(cc3)C#N	CHEMBL3605554	pEC50=8.52
COc1cc(ccc1c2cscc2C)c3onc(n3)c4ccc5[nH]ncc5c4	CHEMBL3661074	pKi=8.52
COc1ccc(F)cc1c2noc(n2)c3ccc(N4CCCCC4C)c(c3)C(F)(F)F	CHEMBL3699130	pKi=8.52
COc1ccccc1c2noc(n2)c3ccc(N4CCCCC4C)c(c3)C(F)(F)F	CHEMBL3699122	pKi=8.52
COc1ccccc1c2noc(n2)c3ccc(c(C)c3)c4cscc4C	CHEMBL3699114	pKi=8.52
CCCCc1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	CHEMBL193789	pIC50=8.54
Cc1ccc(N[C@@H](c2ccc(Cl)c(C)c2)C(F)(F)F)cc1CN3CCC(C)(C3)C(=O)O	CHEMBL3671089	pIC50=8.54
OC(=O)C[C@@H]1CC[C@@H](N1)c2ccc(cc2)c3noc(n3)c4ccc(cc4)[C@@H]5CCC(F)(F)C5	CHEMBL209076	pIC50=8.54
OC(C(=O)NCCC(=O)N1CC(O)C1)c2ccc(cc2)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F	CHEMBL3686143	pIC50=8.54
CC(C)Nc1cc(cc(C)n1)c2onc(n2)c3ccc(OC[C@H]4COC(=O)N4)cc3	CHEMBL3753059	pEC50=8.55
CCCc1cc(CN(C)CC(C)C)cc(c1)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3800604	pEC50=8.55
CC[C@@H](Nc1cc(CN2CC(C2)C(=O)O)ccn1)c3ccc(Cl)c(C)c3	CHEMBL3671082	pIC50=8.55
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cc(C)c(CN(C)CCO)s3	CHEMBL3797357	pEC50=8.55
CCc1nc(CN2CC(C2)C(=O)O)ccc1c3cnc(s3)c4ccc(OC(C)C)c(C)c4	CHEMBL2022915	pEC50=8.55
CC(C)Cc1c(C)sc(C(=O)CCc2cc(C)c(OCC(O)CNC(=O)CO)c(C)c2)c1C	CHEMBL3121962	pEC50=8.57
OC(=O)C1CN(Cc2ccc(OCc3cc(c4ccccc4)c(s3)C(F)(F)F)c(F)c2)C1	CHEMBL389880	pIC50=8.57
OC(=O)C[C@@H]1CC[C@@H](N1)c2ccc(cc2)c3noc(n3)c4ccc(cc4F)C5CCCC5	CHEMBL210782	pIC50=8.57
CCCCN(C)Cc1cc(C)cc(c1)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3799086	pEC50=8.59
CNC(=O)[C@H](C)NC(=O)C(O)c1ccc(cc1)c2noc(n2)c3onc(c4ccccc4)c3C(F)(F)F	CHEMBL3686133	pIC50=8.59
C\C(=N/OCc1ccc(C2CCCCC2)c(c1)C(F)(F)F)\c3ccc(CNCCC(=O)O)nc3	CHEMBL2336087	pEC50=8.59
Cc1cc(CCC(=O)c2sc(C)c3CC(C)(C)CCc23)cc(C)c1OC[C@@H](O)CO	CHEMBL3122005	pEC50=8.59
OC(C(=O)NC1(CC1)C#N)c2ccc(cc2)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F	CHEMBL3686134	pIC50=8.59
CC(C)Nc1cc(cc(C)n1)c2onc(n2)c3cnc(OC[C@H]4COC(=O)N4)c(C)n3	CHEMBL3752473	pEC50=8.6
CCCCCCCCCCCCCNCCCP(=O)(O)O	CHEMBL118265	pIC50=8.6
CCCCCCCCOc1ccc(CNCCCP(=O)(O)O)cc1OCC	CHEMBL324820	pIC50=8.6
CC[C@@H](Nc1ccc(CC)c(CN2CC(C2)C(=O)O)c1)c3ccc(Cl)c(C)c3	CHEMBL3671048	pIC50=8.6
C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(OCc2ccc(cc2)c3ccccc3)cc1	CHEMBL473563	pIC50=8.6
CCCCCCCCOc1c(Cl)cc(CNCCCP(=O)(O)O)cc1OC	CHEMBL117715	pIC50=8.62
CC[C@@H](Nc1cc(CN2CCC(C)(C2)C(=O)O)c(Cl)cn1)c3ccc(Cl)c(C)c3	CHEMBL3671064	pIC50=8.62
CC[C@@H](Nc1ccc(C)c(CNC[C@@H](C)C(=O)O)c1)c2cc(C)c(Cl)c(C)c2	CHEMBL3671060	pIC50=8.62
CC[C@@H](Nc1ccc(Cl)c(CNCCC(=O)O)c1)c2cc(C)c(Cl)c(C)c2	CHEMBL3671059	pIC50=8.62
CCc1cc(cc(C)c1OC[C@@H](C)CO)c2noc(n2)c3sc(CC)c4CC(C)(C)CCc34	CHEMBL3120183	pEC50=8.62
CC(C)Cn1ncc(c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3)c1c5ccncc5	CHEMBL3701816	pKi=8.64
CCC(Nc1cc(C)cc(CN2CC[C@H](C2)C(=O)O)c1)c3ccc(Cl)c(C)c3	CHEMBL3671028	pIC50=8.64
CCCCCCCCOc1c(C)cc(CNCCCP(=O)(O)O)cc1OC	CHEMBL432813	pIC50=8.64
CCCCCCCOC(=O)c1ccc(CNCCCP(=O)(O)O)cc1	CHEMBL117403	pIC50=8.64
N[C@@H](CO)COc1cc(Cl)c(cc1F)c2nnc(s2)N3CCN(CC3)C(=O)c4cccc(Cl)c4	CHEMBL3344420	pEC50=8.64
OC(=O)CC1CCCn2c1cc3cc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)ccc23	CHEMBL3400906	pEC50=8.64
CC1(CC(=O)O)OCCc2c1[nH]c3ccc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)cc23	CHEMBL3403620	pEC50=8.66
C\C(=N/OCc1ccc(C2CCCCC2)c(c1)C(F)(F)F)\c3ccc(CNCCC(=O)O)s3	CHEMBL2336062	pEC50=8.66
OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)C5CCC5)C1	CHEMBL194898	pIC50=8.66
OC(=O)CC1CNC(C1)c2ccc(OCc3cc(c4ccccc4)c(s3)C(F)(F)F)cc2	CHEMBL377855	pIC50=8.66
C(c1ccc(cc1)c2noc(n2)c3cnn(C4CCCCC4)c3c5ccncc5)n6ccnc6	CHEMBL3701829	pKi=8.68
CC(C)Cc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)NCCn34)cc1C(F)(F)F	CHEMBL3403633	pEC50=8.68
CC[C@@H](Nc1cc(CN2CC(C2)C(=O)O)ccc1F)c3ccc(Cl)c(C)c3	CHEMBL3671037	pIC50=8.68
CC[C@@H](Nc1cc(CN2CC[C@H](C2)C(=O)O)c(C)cn1)c3ccc(Cl)c(C)c3	CHEMBL3671067	pIC50=8.68
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cc(C)cc(CN(C)CC(C)C)c3	CHEMBL3799686	pEC50=8.68
CCc1cc(ccn1)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3126601	pEC50=8.68
C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCCCc2ccccc2)cc1	CHEMBL514302	pIC50=8.68
O[C@@H](C(=O)NCc1ocnc1)c2ccc(cc2)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F	CHEMBL3686145	pIC50=8.68
CCCCCCCCCc1ccc(CNCCCP(=O)(C)O)cc1	CHEMBL432809	pIC50=8.7
CCCCCCCCOc1ccc(CN2CC(C2)C(=O)O)cc1	CHEMBL3739878	pIC50=8.7
CC[C@@H](Nc1cccc(CN2CC(C2)C(=O)O)c1)c3ccc4c(Cl)cccc4c3	CHEMBL3671031	pIC50=8.7
COc1ccccc1c2noc(n2)c3ccc(c4ccccc4C)c(c3)[N+](=O)[O-]	CHEMBL3699115	pKi=8.7
COc1ccccc1c2noc(n2)c3ccc(c4cscc4C)c(c3)C(F)(F)F	CHEMBL3699126	pKi=8.7
C\C(=N/OCc1ccc(C2CCCCC2)c(c1)C(F)(F)F)\c3ccc(CNCCC(=O)O)c(C)c3	CHEMBL2336067	pEC50=8.7
Cc1oc(CNC(=O)C(O)c2ccc(cc2)c3noc(n3)c4onc(c5ccccc5)c4C(F)(F)F)nn1	CHEMBL3686126	pIC50=8.7
OC(=O)C1CN(Cc2ccc(CCc3ccccc3)cc2)C1	CHEMBL3741743	pIC50=8.7
OC(=O)C1CN(Cc2ccc(c(F)c2)c3nc4ccc(nc4s3)C5(CC5)c6ccccc6)C1	CHEMBL1651861	pEC50=8.7
OC(=O)CC1CCCc2c1[nH]c3ccc(OCc4ccc(C5CCCC5)c(c4)C(F)(F)F)cc23	CHEMBL3403621	pEC50=8.7
OC(=O)C[C@@H]1CC[C@@H](N1)c2ccc(cc2)c3noc(n3)c4ccc(C5CCCC5)c(F)c4	CHEMBL426688	pIC50=8.7
OC(=O)C[C@@H]1CN[C@H](C1)c2ccc(cc2)c3noc(n3)c4ccc(cc4)C5CCC(F)(F)CC5	CHEMBL208648	pIC50=8.7
OCc1ccc(cc1)c2noc(n2)c3cnn(C4CCCCC4)c3C5CCCO5	CHEMBL3701823	pKi=8.7
CC(C)Cc1ccc(cc1)c2onc(n2)c3ccc(cc3)[C@@H](C)N[C@@H]4C[C@@H](C4)C(=O)O	CHEMBL3752339	pEC50=8.72
CCCCCCCCOc1ccc(CNCCCP(=O)(O)O)cc1OC	CHEMBL118508	pIC50=8.72
CC[C@@H](Nc1cccc(CN2CC(C2)C(=O)O)c1)c3cc(C)c(Cl)c(C)c3	CHEMBL3671030	pIC50=8.72
CC[C@@H](Nc1cccc(CN2CC(C2)C(=O)O)c1F)c3ccc(Cl)c(C)c3	CHEMBL3671035	pIC50=8.72
CC(C)Oc1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	CHEMBL196357	pIC50=8.75
CCCCc1cc(ccn1)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3126604	pEC50=8.75
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3sc(OC)c4CC(C)(C)CCc34	CHEMBL3121975	pEC50=8.75
CCc1ccc(N[C@@H](c2ccc(Cl)c(C)c2)C(F)(F)F)cc1CN3CC(C3)C(=O)O	CHEMBL3671046	pIC50=8.75
Cc1cc(CN2CC(C2)C(=O)O)ccc1OCc3cc(c4ccccc4)c(s3)C(F)(F)F	CHEMBL224005	pIC50=8.75
OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4cnn(CC5CC5)c4c6ccncc6)C1	CHEMBL3701820	pKi=8.75
CC(C)Oc1ccc(COc2ccc3c(c2)cc4C(CC(=O)O)OCCn34)cc1C#N	CHEMBL3403628	pEC50=8.77
CC(C)[C@@H](Nc1ccc(Cl)c(CN2CC(C2)C(=O)O)c1)c3cc(C)c(Cl)c(C)c3	CHEMBL3671071	pIC50=8.77
CCc1cc(cc(C)c1OCC(O)CNC(=O)CO)c2noc(n2)c3scc4CC(C)(C)CCc34	CHEMBL3121999	pEC50=8.77
CN1CCn2c(C1CC(=O)O)c(Cl)c3cc(OCc4cc(OC(F)(F)F)cc(c4)C#N)ccc23	CHEMBL3403635	pEC50=8.77
Cc1c(onc1c2ccccc2)c3onc(n3)c4ccc(CN5CC(C5)C(=O)O)cc4	CHEMBL3799276	pEC50=8.77
N[C@@H](CO)COc1cc(Cl)c(cc1F)c2onc(n2)N3CCN(CC3)C(=O)C4CCCC4	CHEMBL3344410	pEC50=8.77
OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)c5ccccc5)C1	CHEMBL195025	pIC50=8.77
OC(=O)C1CN(Cc2ccc(cc2)c3noc(CCCC4(CCCCC4=O)c5ccccc5)n3)C1	CHEMBL3671364	pIC50=8.78
CC(C)C(Nc1cccc(CN2CC(C2)C(=O)O)c1)c3ccc(Cl)c(C)c3	CHEMBL3671029	pIC50=8.8
CCC(Nc1ccc(C)c(c1)C(C)N2CC(C2)C(=O)O)c3ccc(Cl)c(C)c3	CHEMBL3671024	pIC50=8.8
CC[C@@H](Nc1ccc(Cl)c(CN2CC(C2)C(=O)O)c1)c3cc(C)c(Cl)c(C)c3	CHEMBL3671068	pIC50=8.8
CCc1c(onc1c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3)c5ccccc5	CHEMBL3800595	pEC50=8.8
CCc1sc(C(=O)CCc2cc(C)c(OCC(O)CO)c(C)c2)c3CCC(C)Cc13	CHEMBL3121981	pEC50=8.8
C[C@@H](Nc1ccc(C)c(CNCCC(=O)O)c1)c2cc(C)c(Cl)c(C)c2	CHEMBL3671058	pIC50=8.8
C\C(=N/OCc1ccc(C2CCCCC2)c(c1)C(F)(F)F)\c3ccc(CN4CC(C4)C(=O)O)c(C)c3	CHEMBL2336070	pEC50=8.8
Cc1cc(cc(C)c1OCC(O)CNC(=O)CO)c2noc(n2)c3sc(C)c4CC(C)(C)CCc34	CHEMBL3121964	pEC50=8.8
CC(C)Cc1cc(sc1C)c2onc(n2)c3cc(C)c(OCC(O)CNC(=O)CO)c(C)c3	CHEMBL3121968	pEC50=8.82
CC(C)Cc1csc(c1C)c2onc(n2)c3cc(C)c(OCC(O)CNC(=O)CO)c(C)c3	CHEMBL3121967	pEC50=8.82
CCC(Nc1cccc(CN2CC[C@H](C2)C(=O)O)c1C)c3ccc(Cl)c(C)c3	CHEMBL3671027	pIC50=8.82
CCCCCCCCOc1ccc(CNCCCP(=O)(O)O)cc1	CHEMBL332373	pIC50=8.82
CC[C@@H](Nc1cccc(CN2CC(C)(C2)C(=O)O)c1)c3ccc(Cl)c(C)c3	CHEMBL3671022	pIC50=8.82
CCc1cc(cc(C)c1OCC(O)CNC(=O)CO)c2noc(n2)c3sc(C)c4CC(C)(C)CCc34	CHEMBL3122000	pEC50=8.82
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cc(OC)cc(CC(C)C)n3	CHEMBL3797365	pEC50=8.82
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3cnc(OC)c(c3)C4CCCC4	CHEMBL3799227	pEC50=8.82
CC(C)Cc1cc(cc(C)n1)c2onc(n2)c3cnc(OC[C@H]4COC(=O)N4)c(C)c3	CHEMBL3752968	pEC50=8.85
CCCCCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1OC	CHEMBL117910	pIC50=8.85
CCc1cc(cc(C)c1OCCNCCC(=O)O)c2noc(n2)c3sc(CC)c4CC(C)(C)CCc34	CHEMBL3121961	pEC50=8.85
CCc1cc(cc(C)c1OC[C@@H](O)CNC(=O)CO)c2noc(n2)c3ccc(C4CCCC4)c(OC)n3	CHEMBL3798690	pEC50=8.85
C\C(=N/OCc1ccc(C2CCCCC2)c(c1)C(F)(F)F)\c3ccc(CNCCC(=O)O)cn3	CHEMBL2336061	pEC50=8.85
Cc1cc(cc(C)c1OCC(O)CNC(=O)CO)c2noc(n2)c3sc(C)c4[C@H]5[C@@H](Cc34)C5(C)C	CHEMBL3105478	pEC50=8.85
OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)C5CCCCC5)C1	CHEMBL196534	pIC50=8.85
OC(=O)C[C@@H]1CN[C@H](C1)c2ccc(cc2)c3noc(n3)c4ccc(cc4)C5CCCCC5	CHEMBL377828	pIC50=8.85
CC(C)c1c(onc1c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3)c5ccccc5	CHEMBL3800513	pEC50=8.89
CCC(C)(C)c1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	CHEMBL372066	pIC50=8.89
CCCCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1Br	CHEMBL332667	pIC50=8.89
CCCc1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	CHEMBL194578	pIC50=8.89
CCCc1sc(C(=O)CCc2cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c2)c3CCC(C)(C)Cc13	CHEMBL3121996	pEC50=8.89
CCN(C)Cc1sc(cc1C)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3797412	pEC50=8.89
CC[C@@H](Nc1ccc(C)c(CN2CC(C2)C(=O)O)c1)c3cc(C)c(Cl)c(C)c3	CHEMBL3671052	pIC50=8.89
CCc1cc(CCC(=O)c2sc(OC)c3CC(C)(C)CCc23)cc(C)c1OCC(O)CNC(=O)CO	CHEMBL3121998	pEC50=8.89
CCc1cc(CCC(=O)c2sc(c3CC(C)(C)CCc23)C(F)(F)F)cc(C)c1OCC(O)CNC(=O)CO	CHEMBL3121997	pEC50=8.89
CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(OC(C)C)c(c4)C(C)C	CHEMBL2022906	pEC50=8.89
CCc1cc(ccc1CN(C)C)c2onc(n2)c3cc(C)c(OC[C@@H](O)CNC(=O)CO)c(CC)c3	CHEMBL3799916	pEC50=8.89
